latitude,longitude,location_name,location_addresstype,location_boundingbox,location_class,location_display_name,location_importance,location_lat,location_lon,location_osm_id,location_place_id,location_place_rank,address_city_district,address_county,address_municipality,address_road,address_village,address_hamlet,altitude
27.5889,86.3296,Shivalaya-Bhandar,road,"['27.5873464', '27.5937341', '86.3200179', '86.3304056'] ",highway,"Shivalaya-Bhandar, Gokulganga-01, Deurali, Gokulganga, रामेछाप, बागमती प्रदेश, नेपाल                                                            ",0.0400500015259021,27.5879485,86.3287785,61429662,224006956,27,Gokulganga-01,रामेछाप,Gokulganga,Shivalaya-Bhandar,Deurali,,2653
27.5946,86.3246,F202,road,"['27.5829143', '27.6025878', '86.3107035', '86.3342621'] ",highway,"F202, Gokulganga-01, Deurali, Gokulganga, रामेछाप, बागमती प्रदेश, नेपाल                                                                         ",0.0533833348592354,27.5950767,86.3247308,345387557,223823634,26,Gokulganga-01,रामेछाप,Gokulganga,F202,Deurali,,2586
27.5978,86.312,F202,road,"['27.5829143', '27.6025878', '86.3107035', '86.3342621'] ",highway,"F202, Gokulganga-01, Deurali, Gokulganga, रामेछाप, बागमती प्रदेश, नेपाल                                                                         ",0.0533833348592354,27.597891397864,86.3120758179659,345387557,223823634,26,Gokulganga-01,रामेछाप,Gokulganga,F202,Deurali,,2228
27.602,86.3066,F202,road,"['27.6008764', '27.6089161', '86.3002850', '86.3074020'] ",highway,"F202, Gokulganga-01, Chyangpar, Gokulganga, रामेछाप, बागमती प्रदेश, नेपाल                                                                       ",0.0533833348592354,27.6019509170202,86.3066269872054,315253683,224297489,26,Gokulganga-01,रामेछाप,Gokulganga,F202,Chyangpar,,2183
27.8069916666667,85.76725,23DR015,road,"['27.8012054', '27.8080305', '85.7659657', '85.7680101'] ",highway,"23DR015, Phalāmsāngu, Balefi-02, Bokse, Balefi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                               ",0.0533833348592354,27.8079047180375,85.7676981222001,340838506,223195713,26,Balefi-02,सिन्धुपाल्चोक,Balefi,23DR015,Bokse,Phalāmsāngu,835
27.7629,86.0521,,road,"['27.7528127', '27.7613909', '86.0428917', '86.0480510'] ",highway,"Kalinchok-01, Kuri, Kalinchok, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.0533833348592354,27.7605859,86.0478965,341165635,224529305,26,Kalinchok-01,दोलखा,Kalinchok,,Kuri,,3424
27.7591,86.0477,,road,"['27.7528127', '27.7613909', '86.0428917', '86.0480510'] ",highway,"Kalinchok-06, Kuri, Kalinchok, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.0533833348592354,27.7591927656931,86.0478765172537,341165635,224529305,26,Kalinchok-06,दोलखा,Kalinchok,,Kuri,,3484
27.7547,86.043,,road,"['27.7528127', '27.7613909', '86.0428917', '86.0480510'] ",highway,"Kalinchok-06, Kuri, Kalinchok, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.0533833348592354,27.7548404,86.0435666,341165635,224529305,26,Kalinchok-06,दोलखा,Kalinchok,,Kuri,,3574
27.75645,86.0356,Kalinchok Footpath,road,"['27.7496632', '27.7571100', '86.0317021', '86.0349212'] ",highway,"Kalinchok Footpath, Kalinchok-06, Kuri, Kalinchok, दोलखा, बागमती प्रदेश, नेपाल                                                                 ",0.0400500015259021,27.7555758,86.0349212,260708082,224009014,27,Kalinchok-06,दोलखा,Kalinchok,Kalinchok Footpath,Kuri,,3625
27.7653,86.0253333333333,Tripurasundari-01,city_district,"['27.7539843', '27.7916667', '85.9598772', '86.0339538'] ",boundary,"Tripurasundari-01, Tripurasundari, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.160050001525902,27.7732586,85.9967173738137,16115965,224533296,18,Tripurasundari-01,सिन्धुपाल्चोक,Tripurasundari,,,,3727
27.7733,86.0203,Kalinchok-01,city_district,"['27.7550420', '27.8186438', '86.0196504', '86.1015444'] ",boundary,"Kalinchok-01, Kalinchok, दोलखा, बागमती प्रदेश, नेपाल                                                                                           ",0.160050001525902,27.7872548,86.0625757388351,6743303,222618400,18,Kalinchok-01,दोलखा,Kalinchok,,,,3465
27.7794,86.0226,Tripurasundari-01,city_district,"['27.7539843', '27.7916667', '85.9598772', '86.0339538'] ",boundary,"Tripurasundari-01, Tripurasundari, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                            ",0.160050001525902,27.7732586,85.9967173738137,16115965,224533296,18,Tripurasundari-01,सिन्धुपाल्चोक,Tripurasundari,,,,3461
27.7852,86.0271,Kalinchok-01,city_district,"['27.7550420', '27.8186438', '86.0196504', '86.1015444'] ",boundary,"Kalinchok-01, Kalinchok, दोलखा, बागमती प्रदेश, नेपाल                                                                                           ",0.160050001525902,27.7872548,86.0625757388351,6743303,222618400,18,Kalinchok-01,दोलखा,Kalinchok,,,,3590
27.7911,86.0214,Barhabise-01,city_district,"['27.7851611', '27.8250854', '85.9799192', '86.0259870'] ",boundary,"Barhabise-01, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                      ",0.160050001525902,27.8050369,86.003222536537,16115950,224495694,18,Barhabise-01,सिन्धुपाल्चोक,Barhabise,,,,3514
27.7979,86.0229,Barhabise-01,city_district,"['27.7851611', '27.8250854', '85.9799192', '86.0259870'] ",boundary,"Barhabise-01, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                      ",0.160050001525902,27.8050369,86.003222536537,16115950,224495694,18,Barhabise-01,सिन्धुपाल्चोक,Barhabise,,,,3574
27.8028,86.02,Barhabise-01,city_district,"['27.7851611', '27.8250854', '85.9799192', '86.0259870'] ",boundary,"Barhabise-01, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                      ",0.160050001525902,27.8050369,86.003222536537,16115950,224495694,18,Barhabise-01,सिन्धुपाल्चोक,Barhabise,,,,3532
27.808,86.0201,Barhabise-01,city_district,"['27.7851611', '27.8250854', '85.9799192', '86.0259870'] ",boundary,"Barhabise-01, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                      ",0.160050001525902,27.8050369,86.003222536537,16115950,224495694,18,Barhabise-01,सिन्धुपाल्चोक,Barhabise,,,,3603
27.8134,86.0158,Bigu-07,city_district,"['27.8088281', '27.8718814', '86.0023737', '86.0966023'] ",boundary,"Bigu-07, Bigu, दोलखा, बागमती प्रदेश, 45510, नेपाल                                                                                              ",0.160040000762951,27.8402896,86.0528997345248,6743313,224605967,18,Bigu-07,दोलखा,Bigu,,,,3434
27.8288,86.0025,Bahrabise - Karthali - Dolangsa Road,road,"['27.8266878', '27.8325768', '86.0077395', '86.0187924'] ",highway,"Bigu-07, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.0533733340962843,27.8272412,86.0077633,340435709,222527083,26,Bigu-07,दोलखा,Bigu,Bahrabise - Karthali - Dolangsa Road,,Dolansa,3427
27.8308,85.9934,Bhotekoshi-05,city_district,"['27.8132396', '27.8844845', '85.8821517', '86.0103831'] ",boundary,"Bhotekoshi-05, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.160050001525902,27.84887705,85.939705738014,16115896,224918374,18,Bhotekoshi-05,सिन्धुपाल्चोक,Bhotekoshi,,,,3348
27.8262,85.9749,Pokhare,village,"['27.7809472', '27.8209472', '85.9274848', '85.9674848'] ",place,"Pokhare, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                           ",0.146716668192569,27.8009472,85.9474848,8736013691,223717232,19,,सिन्धुपाल्चोक,Barhabise,,Pokhare,,3230
27.82675,85.9663,Bhotekoshi-05,city_district,"['27.8132396', '27.8844845', '85.8821517', '86.0103831'] ",boundary,"Bhotekoshi-05, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.160050001525902,27.84887705,85.939705738014,16115896,224918374,18,Bhotekoshi-05,सिन्धुपाल्चोक,Bhotekoshi,,,,3178
27.83085,85.9531,Bhotekoshi-05,city_district,"['27.8132396', '27.8844845', '85.8821517', '86.0103831'] ",boundary,"Bhotekoshi-05, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.160050001525902,27.84887705,85.939705738014,16115896,224918374,18,Bhotekoshi-05,सिन्धुपाल्चोक,Bhotekoshi,,Pokhari,,2838
27.837,85.9488,Pokhari,village,"['27.8456578', '27.8856578', '85.9134201', '85.9534201'] ",place,"Pokhari, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                          ",0.146716668192569,27.8656578,85.9334201,8702426454,223735635,19,,सिन्धुपाल्चोक,Bhotekoshi,,Pokhari,,2910
27.8386,85.9412,Pokhari,village,"['27.8456578', '27.8856578', '85.9134201', '85.9534201'] ",place,"Pokhari, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                          ",0.146716668192569,27.8656578,85.9334201,8702426454,223735635,19,,सिन्धुपाल्चोक,Bhotekoshi,,Pokhari,,2945
27.8392,85.9341,Pokhari,village,"['27.8456578', '27.8856578', '85.9134201', '85.9534201'] ",place,"Pokhari, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                          ",0.146716668192569,27.8656578,85.9334201,8702426454,223735635,19,,सिन्धुपाल्चोक,Bhotekoshi,,Pokhari,,3002
27.8350666666667,85.9263,Pokhari,village,"['27.8456578', '27.8856578', '85.9134201', '85.9534201'] ",place,"Pokhari, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                          ",0.146716668192569,27.8656578,85.9334201,8702426454,223735635,19,,सिन्धुपाल्चोक,Bhotekoshi,,Pokhari,,2779
27.8331,85.91585,,road,"['27.8123949', '27.8282154', '85.9072509', '85.9415982'] ",highway,"Barhabise-05, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                      ",0.0533833348592354,27.8280658,85.9206122,341234549,223735427,26,Barhabise-05,सिन्धुपाल्चोक,Barhabise,,,,2713
27.84075,85.90855,,road,"['27.8341801', '27.8377218', '85.9038722', '85.9051654'] ",highway,"Barhabise-06, Barhabise, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                      ",0.0533833348592354,27.8377218,85.9050661,867277335,225404608,26,Barhabise-06,सिन्धुपाल्चोक,Barhabise,,,,2362
27.8406,85.8993,,road,"['27.8296799', '27.8449371', '85.8909494', '85.9029555'] ",highway,"Sotang, Bhotekoshi-05, Gati, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                      ",0.0533833348592354,27.8413933,85.900965,341658770,224056196,26,Bhotekoshi-05,सिन्धुपाल्चोक,Bhotekoshi,,Gati,Sotang,2008
27.8451,85.8929,,road,"['27.8449371', '27.8587124', '85.8923924', '85.8977112'] ",highway,"Bhotekoshi-05, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.0533833348592354,27.846184,85.8950662,341658768,223261289,26,Bhotekoshi-05,सिन्धुपाल्चोक,Bhotekoshi,,,,1950
27.8549333333333,85.8926666666667,,road,"['27.8449371', '27.8587124', '85.8923924', '85.8977112'] ",highway,"Bhotekoshi-05, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.0533833348592354,27.8524037,85.8944515,341658768,223261289,26,Bhotekoshi-05,सिन्धुपाल्चोक,Bhotekoshi,,,,1883
27.8651,85.8908,,road,"['27.8557951', '27.8612979', '85.8922789', '85.8976135'] ",highway,"Bhotekoshi-05, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                                    ",0.0533833348592354,27.8612478,85.8939903,1266787264,222881433,26,Bhotekoshi-05,सिन्धुपाल्चोक,Bhotekoshi,,,,1764
27.870025,85.88395,NH34,road,"['27.8421091', '27.8753071', '85.8779995', '85.8924396'] ",highway,"NH34, Bhotekoshi-05, Ghumthang, Bhotekoshi, सिन्धुपाल्चोक, बागमती प्रदेश, नेपाल                                                                   ",0.0533833348592354,27.8719460911236,85.8842338188323,341660113,223428468,26,Bhotekoshi-05,सिन्धुपाल्चोक,Bhotekoshi,NH34,Ghumthang,,1319
27.6327666666667,86.233,Jiri Hospital,road,"['27.6326615', '27.6357291', '86.2312147', '86.2326349'] ",highway,"Jiri Hospital, Khadichaur - Jiri Highway, Jiri-05, Jiri, दोलखा, बागमती प्रदेश, 45503, नेपाल                                                    ",0.0533833348592354,27.6342203,86.2318313772541,343115153,224045363,26,Jiri-05,दोलखा,Jiri,Khadichaur - Jiri Highway,,,1888
27.6253333333333,86.2400333333333,Jiri-Shivalaya,road,"['27.6233492', '27.6284952', '86.2380100', '86.2408787'] ",highway,"Jiri-Shivalaya, Jiri-04, Jiri, दोलखा, बागमती प्रदेश, 45503, नेपाल                                                                              ",0.0533833348592354,27.6277106875382,86.2387260215499,341248581,224694784,26,Jiri-04,दोलखा,Jiri,Jiri-Shivalaya,,,2084
27.6222,86.2464,Jiri-Shivalaya,road,"['27.6181217', '27.6229775', '86.2435259', '86.2528952'] ",highway,"Jiri-Shivalaya, Jiri-04, Kuthame, Jiri, दोलखा, बागमती प्रदेश, 45503, नेपाल                                                                     ",0.0400500015259021,27.622329655746,86.2464095482914,314816323,224296124,27,Jiri-04,दोलखा,Jiri,Jiri-Shivalaya,Kuthame,,2222
27.6211517241379,86.2558344827586,Jiri-Shivalaya,road,"['27.6163006', '27.6349203', '86.2490097', '86.2590809'] ",highway,"Jiri-03, Kuthame, Jiri, दोलखा, बागमती प्रदेश, 45503, नेपाल                                                                                     ",0.0533833348592354,27.6198705162875,86.251629058111,340892133,225802830,26,Jiri-03,दोलखा,Jiri,Jiri-Shivalaya,Kuthame,,2386
27.6379,86.2467,,road,"['27.6272661', '27.6458906', '86.2459981', '86.2491873'] ",highway,"Jiri-03, Jiri, दोलखा, बागमती प्रदेश, 45503, नेपाल                                                                                              ",0.0533833348592354,27.6379084177336,86.2463187969216,948470266,224805466,26,Jiri-03,दोलखा,Jiri,,,,2500
27.6428,86.2458,,road,"['27.6272661', '27.6458906', '86.2459981', '86.2491873'] ",highway,"Jiri-04, Jiri, दोलखा, बागमती प्रदेश, 45503, नेपाल                                                                                              ",0.0533833348592354,27.6427193237625,86.2460569555935,948470266,224805466,26,Jiri-04,दोलखा,Jiri,,,,2521
27.6475,86.2461,,road,"['27.6272661', '27.6458906', '86.2459981', '86.2491873'] ",highway,"Jiri-02, Jiri, दोलखा, बागमती प्रदेश, 45503, नेपाल                                                                                              ",0.0533833348592354,27.6458906,86.2467466,948470266,224805466,26,Jiri-02,दोलखा,Jiri,,,,2632
27.6538,86.2477,Jiri-02,city_district,"['27.6073951', '27.6744397', '86.2458825', '86.3089444'] ",boundary,"Jiri-02, Jiri, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160050001525902,27.6409788,86.2650206734743,16116807,224566237,18,Jiri-02,दोलखा,Jiri,,,,2841
27.66378,86.24886,Jiri-02,emergency,"['27.6669833', '27.6670833', '86.2489816', '86.2490816'] ",emergency,"Shyama, NH23, Jiri-02, Jiri, दोलखा, बागमती प्रदेश, 45503, नेपाल                                                                                ",5.00015259021442E-05,27.6670333,86.2490316,3513307036,223190703,30,Jiri-02,दोलखा,Jiri,NH23,,,3172
27.6737,86.2529,chautara,amenity,"['27.6734734', '27.6735734', '86.2525258', '86.2526258'] ",amenity,"chautara, NH23, Jiri-02, Jiri, दोलखा, बागमती प्रदेश, 45503, नेपाल                                                                              ",5.00015259021442E-05,27.6735234,86.2525758,6507400263,222515251,30,Jiri-02,दोलखा,Jiri,NH23,,,3477
27.6946461538462,86.2640615384616,Gaurishankar-05,city_district,"['27.6839935', '27.7593228', '86.1803863', '86.3210353'] ",boundary,"Gaurishankar-05, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.72170835,86.2674203170994,6744010,223780335,18,Gaurishankar-05,दोलखा,Gaurishankar,NH23,Soktuma,,3546
27.7007,86.2867,Soktuma,village,"['27.6553044', '27.6953044', '86.2673796', '86.3073796'] ",place,"Soktuma, Jiri, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.146716668192569,27.6753044,86.2873796,3134727118,222616677,19,,दोलखा,Jiri,,Soktuma,,3536
27.7031333333333,86.2940333333334,Gaurishankar-05,city_district,"['27.6839935', '27.7593228', '86.1803863', '86.3210353'] ",boundary,"Gaurishankar-05, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.72170835,86.2674203170994,6744010,223780335,18,Gaurishankar-05,दोलखा,Gaurishankar,,,,3585
27.7111714285714,86.3125285714286,Soktuma,city_district,"['27.6839935', '27.7593228', '86.1803863', '86.3210353'] ",boundary,"Gaurishankar-05, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.72170835,86.2674203170994,6744010,223780335,18,Gaurishankar-05,दोलखा,Jiri,,Soktuma,,3591
27.724525,86.3241,Jiri-01,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295'] ",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160050001525902,27.70398475,86.3421287966239,16116808,224131028,18,Jiri-01,दोलखा,Jiri,,,,3802
27.7352,86.3487666666667,Gaurishankar-07,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295'] ",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160050001525902,27.70398475,86.3421287966239,16116808,224131028,18,Jiri-01,दोलखा,Jiri,,,,4183
27.7494571428571,86.3670857142857,Jiri-01,city_district,"['27.6351811', '27.7733308', '86.2523941', '86.4274295'] ",boundary,"Jiri-01, Jiri, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160050001525902,27.70398475,86.3421287966239,16116808,224131028,18,Jiri-01,दोलखा,Jiri,,,,3993
27.7702666666667,86.3665444444444,Jiri-01,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459'] ",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.78668815,86.3498406132568,6744008,224048312,18,Gaurishankar-07,दोलखा,Gaurishankar,,,,4602
27.7906666666667,86.3716,Gaurishankar-07,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459'] ",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.78668815,86.3498406132568,6744008,224048312,18,Gaurishankar-07,दोलखा,Gaurishankar,,,,4872
27.8027666666667,86.3754333333333,Gaurishankar-07,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459'] ",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.78668815,86.3498406132568,6744008,224048312,18,Gaurishankar-07,दोलखा,Gaurishankar,,,,4324
27.8107,86.3794,Gaurishankar-07,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459'] ",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.78668815,86.3498406132568,6744008,224048312,18,Gaurishankar-07,दोलखा,Gaurishankar,,,,4657
27.8128,86.3843,Gaurishankar-07,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459'] ",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.78668815,86.3498406132568,6744008,224048312,18,Gaurishankar-07,दोलखा,Gaurishankar,,,,4664
27.8143,86.3925,Gaurishankar-07,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459'] ",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.78668815,86.3498406132568,6744008,224048312,18,Gaurishankar-07,दोलखा,Gaurishankar,,,,4431
27.82035,86.3957,Gaurishankar-07,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459'] ",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.78668815,86.3498406132568,6744008,224048312,18,Gaurishankar-07,दोलखा,Gaurishankar,,,,4679
27.8297333333333,86.3900833333333,Gaurishankar-07,city_district,"['27.7312507', '27.8421456', '86.2495946', '86.4385459'] ",boundary,"Gaurishankar-07, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.78668815,86.3498406132568,6744008,224048312,18,Gaurishankar-07,दोलखा,Gaurishankar,,,,4244
27.8434333333333,86.3991666666667,Gaurishankar-08,city_district,"['27.7556310', '27.8763759', '86.1953827', '86.4293157'] ",boundary,"Gaurishankar-08, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.8160489,86.2785049558195,6743842,226496632,18,Gaurishankar-08,दोलखा,Gaurishankar,,,,4525
27.85284,86.40524,Gaurishankar-08,city_district,"['27.7556310', '27.8763759', '86.1953827', '86.4293157'] ",boundary,"Gaurishankar-08, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.8160489,86.2785049558195,6743842,226496632,18,Gaurishankar-08,दोलखा,Gaurishankar,,,,5273
27.84535,86.4222125,Gaurishankar-08,city_district,"['27.8054351', '27.9673510', '86.2178718', '86.5547505'] ",boundary,"Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.8864349,86.3990892331761,6743843,224048115,18,Gaurishankar-09,दोलखा,Gaurishankar,,,,5241
27.84985,86.4343,Gaurishankar-09,city_district,"['27.8054351', '27.9673510', '86.2178718', '86.5547505'] ",boundary,"Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",0.160050001525902,27.8864349,86.3990892331761,6743843,224048115,18,Gaurishankar-09,दोलखा,Gaurishankar,,,,5176
27.8589,86.4378,Yalung Ri Base Camp,amenity,"['27.8566652', '27.8566887', '86.4324152', '86.4324408'] ",amenity,"Gaurishankar-09, Gaurishankar, दोलखा, बागमती प्रदेश, नेपाल                                                                                     ",5.00015259021442E-05,27.85667695,86.432428,539859851,224696963,30,Gaurishankar-09,दोलखा,Gaurishankar,,,,4885
27.7455,86.1595,Singati-Bigu Road,road,"['27.7405712', '27.7890658', '86.1176352', '86.1621817'] ",highway,"Singati-Bigu Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                  ",0.0533733340962843,27.7449771404466,86.1588104563167,319119127,224008775,26,Bigu-04,दोलखा,Bigu,Singati-Bigu Road,,,1020
27.7492,86.1558,Singati-Bigu Road,road,"['27.7405712', '27.7890658', '86.1176352', '86.1621817'] ",highway,"Singati-Bigu Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                  ",0.0533733340962843,27.7494423,86.1562067,319119127,224008775,26,Bigu-04,दोलखा,Bigu,Singati-Bigu Road,,,1012
27.7529,86.1509,Singati-Bigu Road,road,"['27.7405712', '27.7890658', '86.1176352', '86.1621817'] ",highway,"Singati-Bigu Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                  ",0.0533733340962843,27.7530940045454,86.1514934008594,319119127,224008775,26,Bigu-04,दोलखा,Bigu,Singati-Bigu Road,,,1030
27.7597,86.1478,Singati-Bigu Road,road,"['27.7405712', '27.7890658', '86.1176352', '86.1621817'] ",highway,"Singati-Bigu Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                  ",0.0533733340962843,27.7599929,86.1481369,319119127,224008775,26,Bigu-04,दोलखा,Bigu,Singati-Bigu Road,,,1062
27.7483,86.1669,Singati-Bulung Road,road,"['27.7382418', '27.7771027', '86.1631079', '86.1885071'] ",highway,"Singati-Bulung Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                ",0.0533733340962843,27.7481449844799,86.1668535911883,312232263,224439324,26,Bigu-04,दोलखा,Bigu,Singati-Bulung Road,,,1490
27.7576,86.1694,Singati-Bulung Road,road,"['27.7382418', '27.7771027', '86.1631079', '86.1885071'] ",highway,"Singati-Bulung Road, Bigu-04, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                ",0.0533733340962843,27.7587179952823,86.1699496718709,312232263,224439324,26,Bigu-04,दोलखा,Bigu,Singati-Bulung Road,,,1772
27.8986666666667,86.2117833333333,NH28,road,"['27.8638750', '27.9010596', '86.2078696', '86.2207249'] ",highway,"NH28, Chetchet, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                          ",0.0533733340962843,27.8901711,86.2163576,202709300,224053333,26,Bigu-01,दोलखा,Bigu,NH28,Lamabagar,Chetchet,1836
27.9113,86.2081,NH28,road,"['27.9054006', '27.9202277', '86.2071018', '86.2101852'] ",highway,"NH28, Tallo Lamabagar, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                   ",0.0533733340962843,27.9114046870217,86.2074451418807,343949424,224016110,26,Bigu-01,दोलखा,Bigu,NH28,Lamabagar,Tallo Lamabagar,2008
27.9157,86.2104,NH28,road,"['27.9054006', '27.9202277', '86.2071018', '86.2101852'] ",highway,"NH28, Tallo Lamabagar, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                   ",0.0533733340962843,27.9157508,86.2083782,343949424,224016110,26,Bigu-01,दोलखा,Bigu,NH28,Lamabagar,Tallo Lamabagar,2002
27.925,86.21415,F106,road,"['27.9202277', '27.9240733', '86.2100315', '86.2123442'] ",highway,"F106, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                    ",0.0533733340962843,27.9240733,86.2123442,345911003,229040433,26,Bigu-01,दोलखा,Bigu,F106,Lamabagar,,1995
27.9323,86.2142,Tamakoshi Hydroelectric,locality,"['27.9136448', '27.9336448', '86.2027918', '86.2227918'] ",place,"Tamakoshi Hydroelectric, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                 ",0.0667066674296177,27.9236448,86.2127918,8566585928,225804895,25,Bigu-01,दोलखा,Bigu,,Lamabagar,,1993
27.9405,86.21295,,tourism,"['27.9434259', '27.9435259', '86.2135582', '86.2136582'] ",tourism,"F106, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                    ",4.00007629510493E-05,27.9434759,86.2136082,3525480002,223855332,30,Bigu-01,दोलखा,Bigu,F106,Lamabagar,,2085
27.96086,86.21815,Buddhist stupa,amenity,"['27.9648526', '27.9649082', '86.2213503', '86.2214132'] ",amenity,"F106, Bigu-01, Lamabagar, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                    ",4.00007629510493E-05,27.96488295,86.2213818501269,345925156,224915401,30,Bigu-01,दोलखा,Bigu,F106,Lamabagar,,2251
27.9795,86.2108333333333,Bigu-01,city_district,"['27.8174840', '28.1738060', '86.0803370', '86.2999619'] ",boundary,"Bigu-01, Bigu, दोलखा, बागमती प्रदेश, नेपाल                                                                                                     ",0.160040000762951,27.9950545,86.1593897722516,6743653,224133807,18,Bigu-01,दोलखा,Bigu,,,,2373
